targetFix	distractorFix	othersFix	startOfBin	trialID	target	distractor	sound	absoluteTime	Critical.Or.Not
3	0	0	1200	C9	rabbit	fork	sabbit2	115012.213385	C
3	0	0	1210	C9	rabbit	fork	sabbit2	115022.213385	C
3	0	0	1220	C9	rabbit	fork	sabbit2	115032.213385	C
3	0	0	1230	C9	rabbit	fork	sabbit2	115042.213385	C
3	0	0	1240	C9	rabbit	fork	sabbit2	115052.213385	C
3	0	0	1250	C9	rabbit	fork	sabbit2	115062.213385	C
3	0	0	1260	C9	rabbit	fork	sabbit2	115072.213385	C
3	0	0	1270	C9	rabbit	fork	sabbit2	115082.213385	C
3	0	0	1280	C9	rabbit	fork	sabbit2	115092.213385	C
3	0	0	1290	C9	rabbit	fork	sabbit2	115102.213385	C
3	0	0	1300	C9	rabbit	fork	sabbit2	115112.213385	C
3	0	0	1310	C9	rabbit	fork	sabbit2	115122.213385	C
3	0	0	1320	C9	rabbit	fork	sabbit2	115132.213385	C
3	0	0	1330	C9	rabbit	fork	sabbit2	115142.213385	C
3	0	0	1340	C9	rabbit	fork	sabbit2	115152.213385	C
3	0	0	1350	C9	rabbit	fork	sabbit2	115162.213385	C
3	0	0	1360	C9	rabbit	fork	sabbit2	115172.213385	C
3	0	0	1370	C9	rabbit	fork	sabbit2	115182.213385	C
3	0	0	1380	C9	rabbit	fork	sabbit2	115192.213385	C
3	0	0	1390	C9	rabbit	fork	sabbit2	115202.213385	C
3	0	0	1400	C9	rabbit	fork	sabbit2	115212.213385	C
0	0	0	0	C10	scissors	raccoon	rissors1	120169.763652	C
0	0	0	10	C10	scissors	raccoon	rissors1	120179.763652	C
0	0	0	20	C10	scissors	raccoon	rissors1	120189.763652	C
0	0	0	30	C10	scissors	raccoon	rissors1	120199.763652	C
0	0	0	40	C10	scissors	raccoon	rissors1	120209.763652	C
0	0	0	50	C10	scissors	raccoon	rissors1	120219.763652	C
0	0	0	60	C10	scissors	raccoon	rissors1	120229.763652	C
0	0	0	70	C10	scissors	raccoon	rissors1	120239.763652	C
0	0	0	80	C10	scissors	raccoon	rissors1	120249.763652	C
0	0	0	90	C10	scissors	raccoon	rissors1	120259.763652	C
0	0	0	100	C10	scissors	raccoon	rissors1	120269.763652	C
0	0	0	110	C10	scissors	raccoon	rissors1	120279.763652	C
0	0	0	120	C10	scissors	raccoon	rissors1	120289.763652	C
0	0	0	130	C10	scissors	raccoon	rissors1	120299.763652	C
0	0	0	140	C10	scissors	raccoon	rissors1	120309.763652	C
0	0	0	150	C10	scissors	raccoon	rissors1	120319.763652	C
0	0	0	160	C10	scissors	raccoon	rissors1	120329.763652	C
0	0	0	170	C10	scissors	raccoon	rissors1	120339.763652	C
0	0	0	180	C10	scissors	raccoon	rissors1	120349.763652	C
0	0	0	190	C10	scissors	raccoon	rissors1	120359.763652	C
0	0	0	200	C10	scissors	raccoon	rissors1	120369.763652	C
0	0	0	210	C10	scissors	raccoon	rissors1	120379.763652	C
0	0	0	220	C10	scissors	raccoon	rissors1	120389.763652	C
0	0	0	230	C10	scissors	raccoon	rissors1	120399.763652	C
0	0	0	240	C10	scissors	raccoon	rissors1	120409.763652	C
0	0	0	250	C10	scissors	raccoon	rissors1	120419.763652	C
0	0	0	260	C10	scissors	raccoon	rissors1	120429.763652	C
0	0	0	270	C10	scissors	raccoon	rissors1	120439.763652	C
0	0	0	280	C10	scissors	raccoon	rissors1	120449.763652	C
0	0	0	290	C10	scissors	raccoon	rissors1	120459.763652	C
0	0	0	300	C10	scissors	raccoon	rissors1	120469.763652	C
0	0	0	310	C10	scissors	raccoon	rissors1	120479.763652	C
0	0	0	320	C10	scissors	raccoon	rissors1	120489.763652	C
0	0	0	330	C10	scissors	raccoon	rissors1	120499.763652	C
0	0	0	340	C10	scissors	raccoon	rissors1	120509.763652	C
0	0	0	350	C10	scissors	raccoon	rissors1	120519.763652	C
0	0	0	360	C10	scissors	raccoon	rissors1	120529.763652	C
0	0	0	370	C10	scissors	raccoon	rissors1	120539.763652	C
0	0	0	380	C10	scissors	raccoon	rissors1	120549.763652	C
0	0	0	390	C10	scissors	raccoon	rissors1	120559.763652	C
0	0	0	400	C10	scissors	raccoon	rissors1	120569.763652	C
0	0	0	410	C10	scissors	raccoon	rissors1	120579.763652	C
0	0	0	420	C10	scissors	raccoon	rissors1	120589.763652	C
0	0	0	430	C10	scissors	raccoon	rissors1	120599.763652	C
0	0	0	440	C10	scissors	raccoon	rissors1	120609.763652	C
0	0	0	450	C10	scissors	raccoon	rissors1	120619.763652	C
0	0	0	460	C10	scissors	raccoon	rissors1	120629.763652	C
0	0	0	470	C10	scissors	raccoon	rissors1	120639.763652	C
0	0	0	480	C10	scissors	raccoon	rissors1	120649.763652	C
0	0	0	490	C10	scissors	raccoon	rissors1	120659.763652	C
0	0	0	500	C10	scissors	raccoon	rissors1	120669.763652	C
0	0	0	510	C10	scissors	raccoon	rissors1	120679.763652	C
0	0	0	520	C10	scissors	raccoon	rissors1	120689.763652	C
0	0	0	530	C10	scissors	raccoon	rissors1	120699.763652	C
0	0	0	540	C10	scissors	raccoon	rissors1	120709.763652	C
0	0	0	550	C10	scissors	raccoon	rissors1	120719.763652	C
0	0	0	560	C10	scissors	raccoon	rissors1	120729.763652	C
0	0	0	570	C10	scissors	raccoon	rissors1	120739.763652	C
3	0	0	580	C10	scissors	raccoon	rissors1	120749.763652	C
3	0	0	590	C10	scissors	raccoon	rissors1	120759.763652	C
3	0	0	600	C10	scissors	raccoon	rissors1	120769.763652	C
3	0	0	610	C10	scissors	raccoon	rissors1	120779.763652	C
3	0	0	620	C10	scissors	raccoon	rissors1	120789.763652	C
3	0	0	630	C10	scissors	raccoon	rissors1	120799.763652	C
3	0	0	640	C10	scissors	raccoon	rissors1	120809.763652	C
3	0	0	650	C10	scissors	raccoon	rissors1	120819.763652	C
3	0	0	660	C10	scissors	raccoon	rissors1	120829.763652	C
3	0	0	670	C10	scissors	raccoon	rissors1	120839.763652	C
3	0	0	680	C10	scissors	raccoon	rissors1	120849.763652	C
3	0	0	690	C10	scissors	raccoon	rissors1	120859.763652	C
3	0	0	700	C10	scissors	raccoon	rissors1	120869.763652	C
3	0	0	710	C10	scissors	raccoon	rissors1	120879.763652	C
3	0	0	720	C10	scissors	raccoon	rissors1	120889.763652	C
3	0	0	730	C10	scissors	raccoon	rissors1	120899.763652	C
3	0	0	740	C10	scissors	raccoon	rissors1	120909.763652	C
3	0	0	750	C10	scissors	raccoon	rissors1	120919.763652	C
3	0	0	760	C10	scissors	raccoon	rissors1	120929.763652	C
3	0	0	770	C10	scissors	raccoon	rissors1	120939.763652	C
3	0	0	780	C10	scissors	raccoon	rissors1	120949.763652	C
3	0	0	790	C10	scissors	raccoon	rissors1	120959.763652	C
3	0	0	800	C10	scissors	raccoon	rissors1	120969.763652	C
3	0	0	810	C10	scissors	raccoon	rissors1	120979.763652	C
3	0	0	820	C10	scissors	raccoon	rissors1	120989.763652	C
3	0	0	830	C10	scissors	raccoon	rissors1	120999.763652	C
3	0	0	840	C10	scissors	raccoon	rissors1	121009.763652	C
3	0	0	850	C10	scissors	raccoon	rissors1	121019.763652	C
3	0	0	860	C10	scissors	raccoon	rissors1	121029.763652	C
3	0	0	870	C10	scissors	raccoon	rissors1	121039.763652	C
3	0	0	880	C10	scissors	raccoon	rissors1	121049.763652	C
3	0	0	890	C10	scissors	raccoon	rissors1	121059.763652	C
3	0	0	900	C10	scissors	raccoon	rissors1	121069.763652	C
3	0	0	910	C10	scissors	raccoon	rissors1	121079.763652	C
3	0	0	920	C10	scissors	raccoon	rissors1	121089.763652	C
3	0	0	930	C10	scissors	raccoon	rissors1	121099.763652	C
3	0	0	940	C10	scissors	raccoon	rissors1	121109.763652	C
3	0	0	950	C10	scissors	raccoon	rissors1	121119.763652	C
3	0	0	960	C10	scissors	raccoon	rissors1	121129.763652	C
3	0	0	970	C10	scissors	raccoon	rissors1	121139.763652	C
3	0	0	980	C10	scissors	raccoon	rissors1	121149.763652	C
3	0	0	990	C10	scissors	raccoon	rissors1	121159.763652	C
3	0	0	1000	C10	scissors	raccoon	rissors1	121169.763652	C
3	0	0	1010	C10	scissors	raccoon	rissors1	121179.763652	C
3	0	0	1020	C10	scissors	raccoon	rissors1	121189.763652	C
3	0	0	1030	C10	scissors	raccoon	rissors1	121199.763652	C
3	0	0	1040	C10	scissors	raccoon	rissors1	121209.763652	C
3	0	0	1050	C10	scissors	raccoon	rissors1	121219.763652	C
3	0	0	1060	C10	scissors	raccoon	rissors1	121229.763652	C
3	0	0	1070	C10	scissors	raccoon	rissors1	121239.763652	C
3	0	0	1080	C10	scissors	raccoon	rissors1	121249.763652	C
3	0	0	1090	C10	scissors	raccoon	rissors1	121259.763652	C
3	0	0	1100	C10	scissors	raccoon	rissors1	121269.763652	C
3	0	0	1110	C10	scissors	raccoon	rissors1	121279.763652	C
3	0	0	1120	C10	scissors	raccoon	rissors1	121289.763652	C
3	0	0	1130	C10	scissors	raccoon	rissors1	121299.763652	C
3	0	0	1140	C10	scissors	raccoon	rissors1	121309.763652	C
3	0	0	1150	C10	scissors	raccoon	rissors1	121319.763652	C
3	0	0	1160	C10	scissors	raccoon	rissors1	121329.763652	C
3	0	0	1170	C10	scissors	raccoon	rissors1	121339.763652	C
3	0	0	1180	C10	scissors	raccoon	rissors1	121349.763652	C
3	0	0	1190	C10	scissors	raccoon	rissors1	121359.763652	C
3	0	0	1200	C10	scissors	raccoon	rissors1	121369.763652	C
3	0	0	1210	C10	scissors	raccoon	rissors1	121379.763652	C
3	0	0	1220	C10	scissors	raccoon	rissors1	121389.763652	C
3	0	0	1230	C10	scissors	raccoon	rissors1	121399.763652	C
3	0	0	1240	C10	scissors	raccoon	rissors1	121409.763652	C
3	0	0	1250	C10	scissors	raccoon	rissors1	121419.763652	C
3	0	0	1260	C10	scissors	raccoon	rissors1	121429.763652	C
3	0	0	1270	C10	scissors	raccoon	rissors1	121439.763652	C
3	0	0	1280	C10	scissors	raccoon	rissors1	121449.763652	C
3	0	0	1290	C10	scissors	raccoon	rissors1	121459.763652	C
0	0	0	0	C11	record_player	football	secord_player1	126479.863385	C
0	0	0	10	C11	record_player	football	secord_player1	126489.863385	C
0	0	0	20	C11	record_player	football	secord_player1	126499.863385	C
0	0	0	30	C11	record_player	football	secord_player1	126509.863385	C
0	0	0	40	C11	record_player	football	secord_player1	126519.863385	C
0	0	0	50	C11	record_player	football	secord_player1	126529.863385	C
0	0	0	60	C11	record_player	football	secord_player1	126539.863385	C
0	0	0	70	C11	record_player	football	secord_player1	126549.863385	C
0	0	0	80	C11	record_player	football	secord_player1	126559.863385	C
0	0	0	90	C11	record_player	football	secord_player1	126569.863385	C
0	0	0	100	C11	record_player	football	secord_player1	126579.863385	C
0	0	0	110	C11	record_player	football	secord_player1	126589.863385	C
0	0	0	120	C11	record_player	football	secord_player1	126599.863385	C
0	0	0	130	C11	record_player	football	secord_player1	126609.863385	C
0	0	0	140	C11	record_player	football	secord_player1	126619.863385	C
0	0	0	150	C11	record_player	football	secord_player1	126629.863385	C
0	0	0	160	C11	record_player	football	secord_player1	126639.863385	C
0	0	0	170	C11	record_player	football	secord_player1	126649.863385	C
0	0	0	180	C11	record_player	football	secord_player1	126659.863385	C
0	0	0	190	C11	record_player	football	secord_player1	126669.863385	C
0	0	0	200	C11	record_player	football	secord_player1	126679.863385	C
0	0	0	210	C11	record_player	football	secord_player1	126689.863385	C
0	0	0	220	C11	record_player	football	secord_player1	126699.863385	C
0	0	0	230	C11	record_player	football	secord_player1	126709.863385	C
0	0	0	240	C11	record_player	football	secord_player1	126719.863385	C
0	0	0	250	C11	record_player	football	secord_player1	126729.863385	C
0	0	0	260	C11	record_player	football	secord_player1	126739.863385	C
0	0	0	270	C11	record_player	football	secord_player1	126749.863385	C
0	0	0	280	C11	record_player	football	secord_player1	126759.863385	C
0	0	0	290	C11	record_player	football	secord_player1	126769.863385	C
0	0	0	300	C11	record_player	football	secord_player1	126779.863385	C
0	0	0	310	C11	record_player	football	secord_player1	126789.863385	C
0	0	0	320	C11	record_player	football	secord_player1	126799.863385	C
0	0	0	330	C11	record_player	football	secord_player1	126809.863385	C
0	0	0	340	C11	record_player	football	secord_player1	126819.863385	C
0	0	0	350	C11	record_player	football	secord_player1	126829.863385	C
0	0	0	360	C11	record_player	football	secord_player1	126839.863385	C
0	0	0	370	C11	record_player	football	secord_player1	126849.863385	C
0	0	0	380	C11	record_player	football	secord_player1	126859.863385	C
0	0	0	390	C11	record_player	football	secord_player1	126869.863385	C
0	0	0	400	C11	record_player	football	secord_player1	126879.863385	C
0	0	0	410	C11	record_player	football	secord_player1	126889.863385	C
0	0	0	420	C11	record_player	football	secord_player1	126899.863385	C
0	0	0	430	C11	record_player	football	secord_player1	126909.863385	C
0	0	0	440	C11	record_player	football	secord_player1	126919.863385	C
0	0	0	450	C11	record_player	football	secord_player1	126929.863385	C
0	0	0	460	C11	record_player	football	secord_player1	126939.863385	C
0	0	0	470	C11	record_player	football	secord_player1	126949.863385	C
0	0	0	480	C11	record_player	football	secord_player1	126959.863385	C
0	0	0	490	C11	record_player	football	secord_player1	126969.863385	C
0	0	0	500	C11	record_player	football	secord_player1	126979.863385	C
0	0	0	510	C11	record_player	football	secord_player1	126989.863385	C
0	0	0	520	C11	record_player	football	secord_player1	126999.863385	C
0	0	0	530	C11	record_player	football	secord_player1	127009.863385	C
0	0	0	540	C11	record_player	football	secord_player1	127019.863385	C
0	0	0	550	C11	record_player	football	secord_player1	127029.863385	C
0	0	0	560	C11	record_player	football	secord_player1	127039.863385	C
0	0	0	570	C11	record_player	football	secord_player1	127049.863385	C
0	0	0	580	C11	record_player	football	secord_player1	127059.863385	C
0	0	2	590	C11	record_player	football	secord_player1	127069.863385	C
0	0	3	600	C11	record_player	football	secord_player1	127079.863385	C
0	0	3	610	C11	record_player	football	secord_player1	127089.863385	C
0	0	3	620	C11	record_player	football	secord_player1	127099.863385	C
0	0	3	630	C11	record_player	football	secord_player1	127109.863385	C
0	0	3	640	C11	record_player	football	secord_player1	127119.863385	C
0	0	3	650	C11	record_player	football	secord_player1	127129.863385	C
0	0	3	660	C11	record_player	football	secord_player1	127139.863385	C
0	0	3	670	C11	record_player	football	secord_player1	127149.863385	C
0	0	3	680	C11	record_player	football	secord_player1	127159.863385	C
0	0	3	690	C11	record_player	football	secord_player1	127169.863385	C
0	0	3	700	C11	record_player	football	secord_player1	127179.863385	C
0	0	3	710	C11	record_player	football	secord_player1	127189.863385	C
0	0	3	720	C11	record_player	football	secord_player1	127199.863385	C
0	0	1	730	C11	record_player	football	secord_player1	127209.863385	C
0	0	0	740	C11	record_player	football	secord_player1	127219.863385	C
3	0	0	750	C11	record_player	football	secord_player1	127229.863385	C
3	0	0	760	C11	record_player	football	secord_player1	127239.863385	C
3	0	0	770	C11	record_player	football	secord_player1	127249.863385	C
3	0	0	780	C11	record_player	football	secord_player1	127259.863385	C
3	0	0	790	C11	record_player	football	secord_player1	127269.863385	C
3	0	0	800	C11	record_player	football	secord_player1	127279.863385	C
3	0	0	810	C11	record_player	football	secord_player1	127289.863385	C
3	0	0	820	C11	record_player	football	secord_player1	127299.863385	C
3	0	0	830	C11	record_player	football	secord_player1	127309.863385	C
3	0	0	840	C11	record_player	football	secord_player1	127319.863385	C
3	0	0	850	C11	record_player	football	secord_player1	127329.863385	C
3	0	0	860	C11	record_player	football	secord_player1	127339.863385	C
3	0	0	870	C11	record_player	football	secord_player1	127349.863385	C
3	0	0	880	C11	record_player	football	secord_player1	127359.863385	C
3	0	0	890	C11	record_player	football	secord_player1	127369.863385	C
3	0	0	900	C11	record_player	football	secord_player1	127379.863385	C
3	0	0	910	C11	record_player	football	secord_player1	127389.863385	C
3	0	0	920	C11	record_player	football	secord_player1	127399.863385	C
3	0	0	930	C11	record_player	football	secord_player1	127409.863385	C
3	0	0	940	C11	record_player	football	secord_player1	127419.863385	C
3	0	0	950	C11	record_player	football	secord_player1	127429.863385	C
3	0	0	960	C11	record_player	football	secord_player1	127439.863385	C
3	0	0	970	C11	record_player	football	secord_player1	127449.863385	C
3	0	0	980	C11	record_player	football	secord_player1	127459.863385	C
3	0	0	990	C11	record_player	football	secord_player1	127469.863385	C
3	0	0	1000	C11	record_player	football	secord_player1	127479.863385	C
3	0	0	1010	C11	record_player	football	secord_player1	127489.863385	C
3	0	0	1020	C11	record_player	football	secord_player1	127499.863385	C
3	0	0	1030	C11	record_player	football	secord_player1	127509.863385	C
3	0	0	1040	C11	record_player	football	secord_player1	127519.863385	C
3	0	0	1050	C11	record_player	football	secord_player1	127529.863385	C
3	0	0	1060	C11	record_player	football	secord_player1	127539.863385	C
3	0	0	1070	C11	record_player	football	secord_player1	127549.863385	C
3	0	0	1080	C11	record_player	football	secord_player1	127559.863385	C
3	0	0	1090	C11	record_player	football	secord_player1	127569.863385	C
3	0	0	1100	C11	record_player	football	secord_player1	127579.863385	C
3	0	0	1110	C11	record_player	football	secord_player1	127589.863385	C
3	0	0	1120	C11	record_player	football	secord_player1	127599.863385	C
3	0	0	1130	C11	record_player	football	secord_player1	127609.863385	C
3	0	0	1140	C11	record_player	football	secord_player1	127619.863385	C
3	0	0	1150	C11	record_player	football	secord_player1	127629.863385	C
3	0	0	1160	C11	record_player	football	secord_player1	127639.863385	C
0	0	0	0	C12	fence	roller_skates	lence1	132556.188909	C
0	0	0	10	C12	fence	roller_skates	lence1	132566.188909	C
0	0	0	20	C12	fence	roller_skates	lence1	132576.188909	C
0	0	0	30	C12	fence	roller_skates	lence1	132586.188909	C
0	0	0	40	C12	fence	roller_skates	lence1	132596.188909	C
0	0	0	50	C12	fence	roller_skates	lence1	132606.188909	C
0	0	0	60	C12	fence	roller_skates	lence1	132616.188909	C
0	0	0	70	C12	fence	roller_skates	lence1	132626.188909	C
0	0	0	80	C12	fence	roller_skates	lence1	132636.188909	C
0	0	0	90	C12	fence	roller_skates	lence1	132646.188909	C
0	0	0	100	C12	fence	roller_skates	lence1	132656.188909	C
0	0	0	110	C12	fence	roller_skates	lence1	132666.188909	C
0	0	0	120	C12	fence	roller_skates	lence1	132676.188909	C
0	0	0	130	C12	fence	roller_skates	lence1	132686.188909	C
0	0	0	140	C12	fence	roller_skates	lence1	132696.188909	C
0	0	0	150	C12	fence	roller_skates	lence1	132706.188909	C
0	0	0	160	C12	fence	roller_skates	lence1	132716.188909	C
0	0	0	170	C12	fence	roller_skates	lence1	132726.188909	C
0	0	0	180	C12	fence	roller_skates	lence1	132736.188909	C
0	0	0	190	C12	fence	roller_skates	lence1	132746.188909	C
0	0	0	200	C12	fence	roller_skates	lence1	132756.188909	C
0	0	0	210	C12	fence	roller_skates	lence1	132766.188909	C
0	0	0	220	C12	fence	roller_skates	lence1	132776.188909	C
0	0	0	230	C12	fence	roller_skates	lence1	132786.188909	C
0	0	0	240	C12	fence	roller_skates	lence1	132796.188909	C
0	0	0	250	C12	fence	roller_skates	lence1	132806.188909	C
0	0	0	260	C12	fence	roller_skates	lence1	132816.188909	C
0	0	0	270	C12	fence	roller_skates	lence1	132826.188909	C
0	0	0	280	C12	fence	roller_skates	lence1	132836.188909	C
0	0	0	290	C12	fence	roller_skates	lence1	132846.188909	C
0	0	0	300	C12	fence	roller_skates	lence1	132856.188909	C
0	0	0	310	C12	fence	roller_skates	lence1	132866.188909	C
0	0	0	320	C12	fence	roller_skates	lence1	132876.188909	C
0	0	0	330	C12	fence	roller_skates	lence1	132886.188909	C
0	0	0	340	C12	fence	roller_skates	lence1	132896.188909	C
0	0	0	350	C12	fence	roller_skates	lence1	132906.188909	C
0	0	0	360	C12	fence	roller_skates	lence1	132916.188909	C
0	0	0	370	C12	fence	roller_skates	lence1	132926.188909	C
0	0	0	380	C12	fence	roller_skates	lence1	132936.188909	C
0	0	0	390	C12	fence	roller_skates	lence1	132946.188909	C
0	0	0	400	C12	fence	roller_skates	lence1	132956.188909	C
0	0	0	410	C12	fence	roller_skates	lence1	132966.188909	C
0	0	0	420	C12	fence	roller_skates	lence1	132976.188909	C
0	0	0	430	C12	fence	roller_skates	lence1	132986.188909	C
0	0	0	440	C12	fence	roller_skates	lence1	132996.188909	C
0	0	0	450	C12	fence	roller_skates	lence1	133006.188909	C
0	0	0	460	C12	fence	roller_skates	lence1	133016.188909	C
0	0	0	470	C12	fence	roller_skates	lence1	133026.188909	C
0	0	0	480	C12	fence	roller_skates	lence1	133036.188909	C
0	0	0	490	C12	fence	roller_skates	lence1	133046.188909	C
0	0	0	500	C12	fence	roller_skates	lence1	133056.188909	C
0	0	0	510	C12	fence	roller_skates	lence1	133066.188909	C
0	0	0	520	C12	fence	roller_skates	lence1	133076.188909	C
0	0	0	530	C12	fence	roller_skates	lence1	133086.188909	C
0	0	0	540	C12	fence	roller_skates	lence1	133096.188909	C
0	0	0	550	C12	fence	roller_skates	lence1	133106.188909	C
0	0	0	560	C12	fence	roller_skates	lence1	133116.188909	C
0	0	0	570	C12	fence	roller_skates	lence1	133126.188909	C
0	0	0	580	C12	fence	roller_skates	lence1	133136.188909	C
0	0	0	590	C12	fence	roller_skates	lence1	133146.188909	C
0	0	0	600	C12	fence	roller_skates	lence1	133156.188909	C
0	0	0	610	C12	fence	roller_skates	lence1	133166.188909	C
0	0	0	620	C12	fence	roller_skates	lence1	133176.188909	C
0	0	0	630	C12	fence	roller_skates	lence1	133186.188909	C
0	0	0	640	C12	fence	roller_skates	lence1	133196.188909	C
0	0	0	650	C12	fence	roller_skates	lence1	133206.188909	C
0	0	0	660	C12	fence	roller_skates	lence1	133216.188909	C
0	0	0	670	C12	fence	roller_skates	lence1	133226.188909	C
0	0	0	680	C12	fence	roller_skates	lence1	133236.188909	C
0	0	0	690	C12	fence	roller_skates	lence1	133246.188909	C
0	0	0	700	C12	fence	roller_skates	lence1	133256.188909	C
0	0	0	710	C12	fence	roller_skates	lence1	133266.188909	C
0	0	0	720	C12	fence	roller_skates	lence1	133276.188909	C
0	0	0	730	C12	fence	roller_skates	lence1	133286.188909	C
0	0	0	740	C12	fence	roller_skates	lence1	133296.188909	C
0	0	0	750	C12	fence	roller_skates	lence1	133306.188909	C
0	0	0	760	C12	fence	roller_skates	lence1	133316.188909	C
0	0	0	770	C12	fence	roller_skates	lence1	133326.188909	C
0	0	0	780	C12	fence	roller_skates	lence1	133336.188909	C
0	0	0	790	C12	fence	roller_skates	lence1	133346.188909	C
0	0	0	800	C12	fence	roller_skates	lence1	133356.188909	C
0	0	0	810	C12	fence	roller_skates	lence1	133366.188909	C
0	0	0	820	C12	fence	roller_skates	lence1	133376.188909	C
0	0	0	830	C12	fence	roller_skates	lence1	133386.188909	C
0	0	0	840	C12	fence	roller_skates	lence1	133396.188909	C
0	0	0	850	C12	fence	roller_skates	lence1	133406.188909	C
0	0	0	860	C12	fence	roller_skates	lence1	133416.188909	C
0	0	0	870	C12	fence	roller_skates	lence1	133426.188909	C
0	0	0	880	C12	fence	roller_skates	lence1	133436.188909	C
0	0	0	890	C12	fence	roller_skates	lence1	133446.188909	C
0	0	0	900	C12	fence	roller_skates	lence1	133456.188909	C
0	0	0	910	C12	fence	roller_skates	lence1	133466.188909	C
0	0	0	920	C12	fence	roller_skates	lence1	133476.188909	C
0	0	0	930	C12	fence	roller_skates	lence1	133486.188909	C
0	0	0	940	C12	fence	roller_skates	lence1	133496.188909	C
0	0	0	950	C12	fence	roller_skates	lence1	133506.188909	C
0	0	0	960	C12	fence	roller_skates	lence1	133516.188909	C
0	0	0	970	C12	fence	roller_skates	lence1	133526.188909	C
0	0	0	980	C12	fence	roller_skates	lence1	133536.188909	C
0	0	0	990	C12	fence	roller_skates	lence1	133546.188909	C
0	0	0	1000	C12	fence	roller_skates	lence1	133556.188909	C
0	0	0	1010	C12	fence	roller_skates	lence1	133566.188909	C
0	0	0	1020	C12	fence	roller_skates	lence1	133576.188909	C
0	0	0	1030	C12	fence	roller_skates	lence1	133586.188909	C
0	0	0	1040	C12	fence	roller_skates	lence1	133596.188909	C
0	0	0	1050	C12	fence	roller_skates	lence1	133606.188909	C
0	0	0	1060	C12	fence	roller_skates	lence1	133616.188909	C
0	0	0	1070	C12	fence	roller_skates	lence1	133626.188909	C
0	0	0	1080	C12	fence	roller_skates	lence1	133636.188909	C
0	0	3	1090	C12	fence	roller_skates	lence1	133646.188909	C
0	0	2	1100	C12	fence	roller_skates	lence1	133656.188909	C
0	0	0	1110	C12	fence	roller_skates	lence1	133666.188909	C
0	0	0	1120	C12	fence	roller_skates	lence1	133676.188909	C
0	0	0	1130	C12	fence	roller_skates	lence1	133686.188909	C
0	0	0	1140	C12	fence	roller_skates	lence1	133696.188909	C
0	0	0	1150	C12	fence	roller_skates	lence1	133706.188909	C
0	0	2	1160	C12	fence	roller_skates	lence1	133716.188909	C
0	0	3	1170	C12	fence	roller_skates	lence1	133726.188909	C
0	0	3	1180	C12	fence	roller_skates	lence1	133736.188909	C
0	0	2	1190	C12	fence	roller_skates	lence1	133746.188909	C
0	0	3	1200	C12	fence	roller_skates	lence1	133756.188909	C
0	0	3	1210	C12	fence	roller_skates	lence1	133766.188909	C
0	0	3	1220	C12	fence	roller_skates	lence1	133776.188909	C
0	0	3	1230	C12	fence	roller_skates	lence1	133786.188909	C
0	0	3	1240	C12	fence	roller_skates	lence1	133796.188909	C
0	0	3	1250	C12	fence	roller_skates	lence1	133806.188909	C
0	0	3	1260	C12	fence	roller_skates	lence1	133816.188909	C
0	0	3	1270	C12	fence	roller_skates	lence1	133826.188909	C
0	0	3	1280	C12	fence	roller_skates	lence1	133836.188909	C
0	0	3	1290	C12	fence	roller_skates	lence1	133846.188909	C
0	0	3	1300	C12	fence	roller_skates	lence1	133856.188909	C
0	0	3	1310	C12	fence	roller_skates	lence1	133866.188909	C
0	0	3	1320	C12	fence	roller_skates	lence1	133876.188909	C
0	0	3	1330	C12	fence	roller_skates	lence1	133886.188909	C
0	0	3	1340	C12	fence	roller_skates	lence1	133896.188909	C
0	0	3	1350	C12	fence	roller_skates	lence1	133906.188909	C
0	0	3	1360	C12	fence	roller_skates	lence1	133916.188909	C
0	0	3	1370	C12	fence	roller_skates	lence1	133926.188909	C
0	0	1	1380	C12	fence	roller_skates	lence1	133936.188909	C
0	0	1	1390	C12	fence	roller_skates	lence1	133946.188909	C
0	0	3	1400	C12	fence	roller_skates	lence1	133956.188909	C
0	0	3	1410	C12	fence	roller_skates	lence1	133966.188909	C
0	0	3	1420	C12	fence	roller_skates	lence1	133976.188909	C
0	0	3	1430	C12	fence	roller_skates	lence1	133986.188909	C
0	0	3	1440	C12	fence	roller_skates	lence1	133996.188909	C
0	0	3	1450	C12	fence	roller_skates	lence1	134006.188909	C
0	0	3	1460	C12	fence	roller_skates	lence1	134016.188909	C
0	0	3	1470	C12	fence	roller_skates	lence1	134026.188909	C
0	0	3	1480	C12	fence	roller_skates	lence1	134036.188909	C
0	0	3	1490	C12	fence	roller_skates	lence1	134046.188909	C
0	0	3	1500	C12	fence	roller_skates	lence1	134056.188909	C
0	0	3	1510	C12	fence	roller_skates	lence1	134066.188909	C
0	0	3	1520	C12	fence	roller_skates	lence1	134076.188909	C
0	0	3	1530	C12	fence	roller_skates	lence1	134086.188909	C
0	0	3	1540	C12	fence	roller_skates	lence1	134096.188909	C
0	0	3	1550	C12	fence	roller_skates	lence1	134106.188909	C
0	0	0	1560	C12	fence	roller_skates	lence1	134116.188909	C
0	0	0	1570	C12	fence	roller_skates	lence1	134126.188909	C
1	0	0	1580	C12	fence	roller_skates	lence1	134136.188909	C
3	0	0	1590	C12	fence	roller_skates	lence1	134146.188909	C
3	0	0	1600	C12	fence	roller_skates	lence1	134156.188909	C
3	0	0	1610	C12	fence	roller_skates	lence1	134166.188909	C
